count,country,state,city,zip_code,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,Churn,churn_value,churn_score,cltv,churn_reason
1,United States,California,Sun City,92587,Male,No,Yes,No,34,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480,1,1,72,2568,Don't know
1,United States,California,Irvine,92612,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85,1,1,80,5679,Don't know
1,United States,California,Lake Forest,92630,Male,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,1,1,85,2966,Don't know
1,United States,California,Huntington Beach,92646,Male,No,No,No,13,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597,1,1,74,4856,Poor expertise of online support
1,United States,California,Huntington Beach,92648,Male,No,Yes,No,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266,1,1,98,3364,Poor expertise of phone support
1,United States,California,Newport Beach,92661,Male,No,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,1,1,92,5974,Competitor had better devices
1,United States,California,Santa Ana,92701,Female,No,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6,1,1,72,2744,Competitor offered higher download speeds
1,United States,California,Santa Ana,92707,Male,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.3,5614.45,1,1,67,5170,Competitor offered more data
1,United States,California,Anaheim,92805,Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,233.55,1,1,72,3535,Competitor made better offer
1,United States,California,Anaheim,92806,Female,No,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,1,1,87,3244,Competitor had better devices
1,United States,California,Anaheim,92807,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2,1,1,74,5808,Competitor had better devices
1,United States,California,Brea,92823,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7,1,1,66,4880,Competitor offered higher download speeds
1,United States,California,Norco,92860,Female,No,No,No,12,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713.75,1,1,67,5670,Competitor offered higher download speeds
1,United States,California,Yorba Linda,92887,Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.25,6786.4,1,1,91,4196,Competitor offered higher download speeds
1,United States,California,Ventura,93001,Male,No,Yes,No,9,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248.95,1,1,83,2573,Competitor offered more data
1,United States,California,Ventura,93003,Female,No,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,663.05,1,1,76,3983,Competitor offered more data
1,United States,California,Port Hueneme,93041,Female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,137.6,1,1,100,4479,Competitor offered more data
1,United States,California,Summerland,93067,Male,Yes,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,4547.25,1,1,96,5059,Competitor made better offer
1,United States,California,Santa Barbara,93101,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,1,1,65,2728,Competitor made better offer
1,United States,California,Santa Barbara,93110,Female,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6985.65,1,1,89,5720,Competitor had better devices
1,United States,California,Alpaugh,93201,Male,Yes,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,1,1,91,6268,Competitor offered higher download speeds
1,United States,California,Armona,93202,Male,No,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,1,1,75,3573,Competitor offered more data
1,United States,California,Avenal,93204,Female,No,Yes,No,43,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,1,1,65,2152,Don't know
1,United States,California,Bodfish,93205,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,1,1,99,4996,Competitor had better devices
1,United States,California,Camp Nelson,93208,Male,Yes,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65,1,1,84,5604,Competitor had better devices
1,United States,California,Coalinga,93210,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7,1,1,95,2295,Competitor offered higher download speeds
1,United States,California,Delano,93215,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,161.5,1,1,80,2065,Competitor offered higher download speeds
1,United States,California,Earlimart,93219,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3,1,1,87,2876,Competitor offered higher download speeds
1,United States,California,Exeter,93221,Female,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,74.6,1,1,94,3860,Competitor offered more data
1,United States,California,Fellows,93224,Female,Yes,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.65,164.3,1,1,83,5432,Competitor offered more data
1,United States,California,Huron,93234,Male,No,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,35.9,1,1,68,2362,Competitor offered more data
1,United States,California,Kernville,93238,Female,No,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,96.05,1,1,93,2038,Competitor made better offer
1,United States,California,Lemon Cove,93244,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15,1,1,80,2323,Competitor made better offer
1,United States,California,Lindsay,93247,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,191.05,1,1,78,2864,Competitor had better devices
1,United States,California,Maricopa,93252,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75.05,1,1,78,4838,Competitor offered higher download speeds
1,United States,California,Onyx,93255,Male,Yes,No,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,1,1,90,5597,Competitor offered more data
1,United States,California,Posey,93260,Female,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62.25,1,1,65,3146,Competitor made better offer
1,United States,California,Shafter,93263,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80,1,1,88,2046,Competitor had better devices
1,United States,California,Tipton,93272,Male,Yes,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,1,1,89,3475,Competitor had better devices
1,United States,California,Wofford Heights,93285,Female,No,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,270.7,1,1,69,4965,Competitor offered higher download speeds
1,United States,California,Visalia,93292,Male,No,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,1,1,86,3273,Competitor offered higher download speeds
1,United States,California,Bakersfield,93311,Female,No,No,No,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35,1,1,85,4535,Competitor offered higher download speeds
1,United States,California,San Luis Obispo,93405,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,1,1,66,3556,Competitor offered more data
1,United States,California,Lompoc,93436,Female,No,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,381.3,1,1,74,5640,Competitor offered more data
1,United States,California,Lompoc,93437,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.35,141.5,1,1,67,2450,Competitor offered more data
1,United States,California,Los Alamos,93440,Male,Yes,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.5,3105.55,1,1,96,4333,Competitor made better offer
1,United States,California,Oceano,93445,Female,Yes,No,No,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),91.7,2758.15,1,1,97,2482,Competitor made better offer
1,United States,California,Pismo Beach,93449,Female,No,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,87.25,3941.7,1,1,73,5269,Competitor had better devices
1,United States,California,Mojave,93501,Male,No,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.55,1008.55,1,1,80,3658,Competitor offered higher download speeds
1,United States,California,Johannesburg,93528,Male,Yes,No,No,20,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.55,1842.8,1,1,92,5444,Competitor offered more data
1,United States,California,Keene,93531,Female,No,No,No,15,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.9,1269.55,1,1,96,3579,Don't know
1,United States,California,Lancaster,93535,Female,No,No,No,22,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.25,1907.85,1,1,82,3161,Competitor had better devices
1,United States,California,Lancaster,93536,Male,No,Yes,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,208.85,1,1,66,3038,Competitor had better devices
1,United States,California,Palmdale,93552,Male,No,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65,1,1,77,5264,Competitor offered higher download speeds
1,United States,California,Pearblossom,93553,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,1,1,100,4248,Competitor offered higher download speeds
1,United States,California,Randsburg,93554,Female,No,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.9,454.15,1,1,79,4356,Competitor offered higher download speeds
1,United States,California,Ridgecrest,93555,Male,No,Yes,No,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,95.8,3036.75,1,1,76,4161,Competitor offered more data
1,United States,California,Trona,93562,Male,No,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.0,184.65,1,1,97,3051,Competitor offered more data
1,United States,California,Palmdale,93591,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.35,89.5,1,1,81,3478,Competitor offered more data
1,United States,California,Bass Lake,93604,Female,No,No,No,1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,52.2,52.2,1,1,71,4138,Competitor made better offer
1,United States,California,Biola,93606,Female,Yes,No,No,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,110.0,4874.8,1,1,81,2403,Competitor made better offer
1,United States,California,Five Points,93624,Male,No,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,96.75,6125.4,1,1,92,5016,Attitude of service provider
1,United States,California,Friant,93626,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1058.25,1,1,74,5184,Attitude of service provider
1,United States,California,Kerman,93630,Male,No,No,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.35,489.45,1,1,75,4694,Attitude of service provider
1,United States,California,Madera,93637,Male,No,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.3,4113.1,1,1,70,2576,Attitude of support person
1,United States,California,Madera,93638,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55,1,1,76,3042,Attitude of support person
1,United States,California,Mendota,93640,Male,No,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.25,6017.65,1,1,74,6105,Attitude of support person
1,United States,California,Miramonte,93641,Male,No,No,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.0,7250.15,1,1,80,4544,Attitude of service provider
1,United States,California,Orosi,93647,Female,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.2,178.7,1,1,95,2969,Attitude of service provider
1,United States,California,Fresno,93650,Male,No,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.2,2317.1,1,1,89,4123,Attitude of service provider
1,United States,California,San Joaquin,93660,Female,No,Yes,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),89.45,1430.25,1,1,73,3696,Attitude of support person
1,United States,California,Selma,93662,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,644.35,1,1,83,3265,Competitor made better offer
1,United States,California,South Dos Palos,93665,Male,No,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,90.95,5453.4,1,1,76,4111,Moved
1,United States,California,Tollhouse,93667,Female,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,108.55,5610.7,1,1,82,4274,Moved
1,United States,California,Squaw Valley,93675,Female,Yes,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.85,292.8,1,1,72,5301,Moved
1,United States,California,Fresno,93703,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.4,44.4,1,1,89,3522,Competitor offered higher download speeds
1,United States,California,Fresno,93706,Female,Yes,No,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.0,5509.3,1,1,83,5679,Competitor offered higher download speeds
1,United States,California,Fresno,93711,Female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,229.6,1,1,94,2653,Competitor offered higher download speeds
1,United States,California,Fresno,93721,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.9,89.9,1,1,80,5951,Don't know
1,United States,California,Big Sur,93920,Female,No,No,No,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,6413.65,1,1,91,5600,Competitor offered higher download speeds
1,United States,California,Carmel,93923,Male,No,No,No,1,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,50.8,50.8,1,1,85,3718,Competitor offered higher download speeds
1,United States,California,Jolon,93928,Male,Yes,Yes,No,20,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,1463.5,1,1,95,5849,Competitor offered higher download speeds
1,United States,California,King City,93930,Female,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.1,307.4,1,1,77,5861,Competitor offered higher download speeds
1,United States,California,Lockwood,93932,Male,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,2104.55,1,1,85,3665,Competitor offered higher download speeds
1,United States,California,Marina,93933,Male,No,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,80.6,319.15,1,1,86,3080,Competitor offered more data
1,United States,California,Pebble Beach,93953,Male,No,Yes,No,59,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,85.55,5084.65,1,1,80,6304,Competitor offered more data
1,United States,California,Belmont,94002,Female,No,No,No,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.8,3027.4,1,1,67,4941,Competitor offered more data
1,United States,California,Daly City,94014,Female,No,No,No,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.1,1582.75,1,1,84,2122,Competitor made better offer
1,United States,California,Loma Mar,94021,Male,No,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.1,1043.3,1,1,76,5803,Competitor made better offer
1,United States,California,Los Altos,94024,Female,No,No,No,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,83.9,497.55,1,1,97,3962,Price too high
1,United States,California,Mountain View,94040,Female,No,Yes,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,100.55,6215.35,1,1,79,5413,Price too high
1,United States,California,Mountain View,94043,Male,No,Yes,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.85,5017.9,1,1,100,5812,Price too high
1,United States,California,Pescadero,94060,Female,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.6,24.6,1,1,76,5768,Price too high
1,United States,California,San Bruno,94066,Female,No,No,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.9,1120.95,1,1,71,5559,Price too high
1,United States,California,South San Francisco,94080,Female,No,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.3,923.5,1,1,81,2954,Price too high
1,United States,California,Sunnyvale,94086,Male,No,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,93.85,1625.65,1,1,93,4940,Price too high
1,United States,California,San Francisco,94102,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,918.6,1,1,70,4038,Price too high
